epoch,time_elapsed,exploration_rate,reward,max_q,score,loss
452900,443.211434841156,0.07737763368881685,0.1,1.843868613243103,0,0.08796185255050659
452920,443.88816690444946,0.07737663468831735,-1,-1.0926259756088257,0,0.13419359922409058
452970,445.563063621521,0.07737413718706859,-1,-1.4627621173858643,0,0.23701681196689606
453000,446.569837808609,0.07737263868631936,0.1,1.9878629446029663,0,0.04059785231947899
453020,447.24096727371216,0.07737163968581985,-1,-1.1854841709136963,0,0.0666993111371994
453070,448.90932297706604,0.0773691421845711,-1,-1.1034122705459595,0,0.2976491451263428
453100,449.9184994697571,0.07736764368382185,0.1,4.080854892730713,0,0.04565561190247536
453173,452.36412930488586,0.07736399733199867,-1,4.501974105834961,0,0.03362379968166351
453200,453.26946234703064,0.07736264868132435,0.1,3.4078094959259033,0,0.08625903725624084
453223,454.0412118434906,0.07736149983074991,-1,-1.1911932229995728,0,0.07045149803161621
453282,456.01572704315186,0.07735855277927639,-1,0.2563968002796173,0,0.09978589415550232
453300,456.6125121116638,0.07735765367882684,0.1,3.0515191555023193,0,0.03866225481033325
453332,457.6850345134735,0.07735605527802765,-1,-1.0934408903121948,0,0.06820622086524963
453389,459.5963590145111,0.07735320812660407,-1,-0.9351730346679688,0,0.06451503187417984
453400,459.9644892215729,0.07735265867632934,0.1,5.9307780265808105,0,0.0308652613312006
453448,461.57211804389954,0.07735026107513054,-1,-0.6514028310775757,0,0.16346551477909088
453500,463.31456422805786,0.07734766367383183,0.1,6.539568901062012,0,0.1025957390666008
453513,463.7522044181824,0.07734701432350717,-1,0.9917998909950256,0,0.07167459279298782
453563,465.42402386665344,0.07734451682225842,-1,-0.6766754984855652,0,0.04082011431455612
453600,466.6551706790924,0.07734266867133434,0.1,2.8325510025024414,0,0.12754835188388824
453613,467.09182357788086,0.07734201932100966,-1,-1.2141658067703247,0,0.15678392350673676
453674,469.1369676589966,0.0773389723694862,-1,-0.9131836891174316,0,0.12068235874176025
453700,470.01200819015503,0.07733767366883684,0.1,3.339744806289673,0,0.20876461267471313
453724,470.8227324485779,0.07733647486823744,-1,-1.0951652526855469,0,0.054498035460710526
453774,472.50930976867676,0.07733397736698869,-1,-1.150114893913269,0,0.04001414775848389
453800,473.37787914276123,0.07733267866633933,0.1,6.614872455596924,0,0.09972595423460007
453899,476.69584822654724,0.07732773361386681,-1,-1.7020787000656128,0,0.16089551150798798
453900,476.7242741584778,0.07732768366384184,0.1,6.327415943145752,0,0.06567227095365524
453952,478.4646291732788,0.07732508626254314,-1,1.0070701837539673,0,0.04577634856104851
454000,480.07815504074097,0.07732268866134434,0.1,-1.0341428518295288,0,0.04437913000583649
454002,480.14592957496643,0.07732258876129439,-1,-1.0677638053894043,0,0.05719947814941406
454059,482.05586099624634,0.07731974160987082,-1,0.3456510305404663,0,0.18875479698181152
454100,483.43078875541687,0.07731769365884683,0.1,1.312961220741272,0,0.061185289174318314
454109,483.7342121601105,0.07731724410862206,-1,1.5345039367675781,0,0.10554276406764984
454171,485.80430340766907,0.07731414720707361,-1,3.677769422531128,0,0.07559864968061447
454200,486.77409386634827,0.07731269865634934,0.1,3.0616507530212402,0,0.034834034740924835
454221,487.4795939922333,0.07731164970582485,-1,-0.9714051485061646,0,0.13536480069160461
454271,489.15603613853455,0.07730915220457611,-1,-0.9823182821273804,0,0.0489799827337265
454300,490.1271893978119,0.07730770365385184,0.1,2.955897569656372,0,0.09411104768514633
454330,491.12931299209595,0.07730620515310258,-1,-1.2983100414276123,0,0.05975872278213501
454382,492.87555027008057,0.07730360775180388,-1,0.012410663068294525,0,0.16495996713638306
454400,493.48190546035767,0.07730270865135433,0.1,6.434459209442139,0,0.1069779023528099
454432,494.5558924674988,0.07730111025055514,-1,-1.5059218406677246,0,0.10973260551691055
454500,496.83263874053955,0.07729771364885683,0.1,4.469778537750244,1,0.04459093138575554
454530,497.84077072143555,0.07729621514810758,-1,-0.18812768161296844,0,0.09704351425170898
454580,499.51579761505127,0.07729371764685883,-1,-0.7930499315261841,0,0.05841820314526558
454600,500.1887106895447,0.07729271864635934,0.1,5.672191143035889,0,0.09348316490650177
454648,501.8020513057709,0.07729032104516052,-1,5.124507427215576,0,0.20481310784816742
454698,503.479083776474,0.07728782354391178,-1,-2.0794668197631836,0,0.03954160958528519
454700,503.5490560531616,0.07728772364386183,0.1,6.013753890991211,0,0.2124549001455307
454748,505.1459653377533,0.07728532604266303,-1,-0.6801926493644714,0,0.06705891340970993
454798,506.8286027908325,0.07728282854141427,-1,-0.7471867203712463,0,0.12666569650173187
454800,506.8967502117157,0.07728272864136433,0.1,7.377213954925537,0,0.08471273630857468
454884,509.69909286499023,0.07727853283926642,-1,-1.3512437343597412,0,0.022796301171183586
454900,510.23069524765015,0.07727773363886682,0.1,6.96072244644165,0,0.12412891536951065
454944,511.7066721916199,0.07727553583776792,-1,0.038039349019527435,0,0.1195775717496872
454994,513.392546415329,0.07727303833651918,-1,-0.7112679481506348,0,0.09983715415000916
455000,513.5941207408905,0.07727273863636933,0.1,6.180403709411621,0,0.10978960990905762
455054,515.4058055877686,0.07727004133502068,-1,-0.20157752931118011,0,0.06481852382421494
455100,516.9475638866425,0.07726774363387182,0.1,-0.592495322227478,0,0.02619420364499092
455104,517.0839116573334,0.07726754383377192,-1,-1.0873857736587524,0,0.1431536078453064
455154,518.766761302948,0.07726504633252318,-1,-1.0496402978897095,0,0.17736466228961945
455200,520.3081250190735,0.07726274863137432,0.1,-0.033791881054639816,0,0.19676782190799713
455204,520.443425655365,0.07726254883127442,-1,-0.35246068239212036,0,0.053676046431064606
455254,522.1240680217743,0.07726005133002567,-1,-0.9228887557983398,0,0.03248981386423111
455300,523.6690754890442,0.07725775362887682,0.1,7.6216301918029785,0,0.27010512351989746
455340,525.0135743618011,0.07725575562787781,-1,-1.340659260749817,0,0.06752705574035645
455400,527.0218875408173,0.07725275862637931,0.1,5.930336952209473,0,0.0648106038570404
455407,527.2608139514923,0.0772524089762045,-1,3.700056552886963,0,0.10795523226261139
455467,529.278427362442,0.077249411974706,-1,-0.6195179224014282,0,0.1552489697933197
455500,530.3928329944611,0.07724776362388182,0.1,2.047598361968994,0,0.054485514760017395
455517,530.96058177948,0.07724691447345725,-1,-0.46379023790359497,0,0.059367623180150986
455567,532.6440341472626,0.07724441697220849,-1,-1.1875677108764648,0,0.16109535098075867
455600,533.7546434402466,0.07724276862138432,0.1,1.6649330854415894,0,0.0727568045258522
455617,534.3258044719696,0.07724191947095974,-1,-0.888237714767456,0,0.16015011072158813
455667,536.0027601718903,0.077239421969711,-1,-1.4553302526474,0,0.041467927396297455
455700,537.1046528816223,0.07723777361888681,0.1,2.0322296619415283,0,0.06245943158864975
455717,537.6766114234924,0.07723692446846224,-1,-1.1430326700210571,0,0.10971055179834366
455767,539.3548424243927,0.07723442696721348,-1,-0.9433797597885132,0,0.057890549302101135
455800,540.4597296714783,0.07723277861638932,0.1,1.2524558305740356,0,0.2688245475292206
455817,541.0344715118408,0.07723192946596474,-1,-0.535441517829895,0,0.09114909172058105
455867,542.70898270607,0.07722943196471599,-1,-1.151799201965332,0,0.0853787213563919
455900,543.8144633769989,0.07722778361389182,0.1,1.4117987155914307,0,0.08970731496810913
455917,544.3841009140015,0.07722693446346723,-1,-0.814147412776947,0,0.13523533940315247
455983,546.6055026054382,0.07722363776181888,-1,3.5448269844055176,0,0.06928432732820511
456000,547.1830630302429,0.07722278861139431,0.1,6.5395965576171875,0,0.017289185896515846
456033,548.2885556221008,0.07722114026057014,-1,-1.302230715751648,0,0.13142046332359314
456091,550.2406423091888,0.07721824315912158,-1,-1.2693591117858887,0,0.028802551329135895
456100,550.5393085479736,0.07721779360889681,0.1,4.8060994148254395,0,0.054902028292417526
456141,551.9140119552612,0.07721574565787284,-1,-1.0896897315979004,0,0.06239992752671242
456191,553.5933570861816,0.07721324815662409,-1,-0.74653559923172,0,0.05855622515082359
456200,553.8955476284027,0.0772127986063993,0.1,7.409907341003418,0,0.11387677490711212
456241,555.27419257164,0.07721075065537533,-1,-1.7223477363586426,0,0.06493063271045685
456299,557.227475643158,0.07720785355392679,-1,-0.1607113778591156,0,0.11180099844932556
456300,557.2564451694489,0.07720780360390181,0.1,6.804599285125732,0,0.2119533270597458
456349,558.9012315273285,0.07720535605267803,-1,-1.1295264959335327,0,0.09683921188116074
456400,560.6169276237488,0.0772028086014043,0.1,1.6312211751937866,0,0.1464369148015976
456405,560.7841005325317,0.07720255885127943,-1,-1.4775382280349731,0,0.23785459995269775
456455,562.462681055069,0.07720006135003069,-1,-0.5550917983055115,0,0.2948848307132721
456500,563.983808517456,0.0771978135989068,0.1,-0.18570858240127563,0,0.09652216732501984
456505,564.1509079933167,0.07719756384878193,-1,-0.9132368564605713,0,0.1152782216668129
456555,565.8290090560913,0.07719506634753318,-1,-1.3901923894882202,0,0.13851088285446167
456600,567.3476431369781,0.07719281859640931,0.1,-0.14580270648002625,0,0.056018028408288956
456605,567.5178346633911,0.07719256884628442,-1,-1.0831393003463745,0,0.022964078933000565
456655,569.1995182037354,0.07719007134503568,-1,-1.0602750778198242,0,0.04436624422669411
456700,570.719575881958,0.0771878235939118,0.1,4.457045078277588,0,0.13042165338993073
456705,570.8851869106293,0.07718757384378692,-1,-1.448720932006836,0,0.07619556039571762
456755,572.5706038475037,0.07718507634253818,-1,-1.1663349866867065,0,0.10816042870283127
456800,574.0866584777832,0.0771828285914143,0.1,-0.644490122795105,0,0.03607535362243652
456805,574.2541971206665,0.07718257884128943,-1,-1.1093480587005615,0,0.0725846216082573
456855,575.9344570636749,0.07718008134004067,-1,-0.5674702525138855,0,0.053387194871902466
456900,577.4512391090393,0.0771778335889168,0.1,2.6762912273406982,0,0.04227945953607559
456952,579.2014935016632,0.0771752361876181,-1,1.445716142654419,0,0.08076948672533035
457000,580.8180146217346,0.0771728385864193,0.1,-0.538777768611908,0,0.12833693623542786
457002,580.8890519142151,0.07717273868636934,-1,-0.8988218307495117,0,0.06528571248054504
457052,582.5716714859009,0.0771702411851206,-1,-0.5437456369400024,0,0.053183965384960175
457100,584.1805009841919,0.0771678435839218,0.1,-0.5376346111297607,0,0.17320616543293
457102,584.2481637001038,0.07716774368387185,-1,-0.380463570356369,0,0.05593642592430115
457152,585.9255044460297,0.0771652461826231,-1,-1.1283706426620483,0,0.07362659275531769
457200,587.5411219596863,0.0771628485814243,0.1,-0.8002704977989197,0,0.0777050331234932
457202,587.60471534729,0.07716274868137435,-1,-1.11983323097229,0,0.2139594852924347
457295,590.7278249263763,0.07715810332905167,-1,-1.5443555116653442,0,0.036475520581007004
457300,590.8933517932892,0.0771578535789268,0.1,7.603926181793213,0,0.03310632333159447
457348,592.5041904449463,0.077155455977728,-1,-1.6578810214996338,0,0.016359131783246994
457400,594.2563393115997,0.0771528585764293,0.1,1.7474664449691772,0,0.3314392566680908
457442,595.6693761348724,0.07715076067538035,-1,-1.2512458562850952,0,0.05481475591659546
457498,597.5545642375946,0.07714796347398174,-1,-0.8161336183547974,0,0.06428941339254379
457500,597.6219663619995,0.07714786357393179,0.1,6.3791399002075195,0,0.10566630959510803
457548,599.2331037521362,0.07714546597273299,-1,-1.056107997894287,0,0.04261692613363266
457598,600.9155704975128,0.07714296847148425,-1,-1.016157627105713,0,0.01780499704182148
457600,600.9815955162048,0.07714286857143429,0.1,6.91104793548584,0,0.08357468247413635
457648,602.5817050933838,0.07714047097023549,-1,-1.0739023685455322,0,0.03116939216852188
457700,604.3273079395294,0.07713787356893678,0.1,2.729377508163452,0,0.0938439592719078
457716,604.8690857887268,0.07713707436853719,-1,0.9527591466903687,0,0.024696964770555496
457781,607.050544500351,0.07713382761691381,-1,4.865481376647949,0,0.016433298587799072
457800,607.6911222934723,0.07713287856643929,0.1,3.5211966037750244,0,0.07416307926177979
457831,608.7275109291077,0.07713133011566506,-1,-0.5920231342315674,0,0.1741260588169098
457900,611.0386290550232,0.07712788356394179,0.1,3.8165321350097656,1,0.12718293070793152
457955,612.8901240825653,0.07712513631256816,-1,-1.0531971454620361,0,0.053713344037532806
458000,614.4040639400482,0.07712288856144428,0.1,3.392286539077759,0,0.17531900107860565
458041,615.7775866985321,0.07712084061042031,-1,-1.0905762910842896,0,0.05145485699176788
458100,617.7578976154327,0.07711789355894678,0.1,6.3696980476379395,0,0.040947288274765015
458165,619.9431219100952,0.07711464680732341,-1,-1.0132113695144653,0,0.029232829809188843
458200,621.1187434196472,0.07711289855644929,0.1,5.14115047454834,0,0.007926994003355503
458251,622.8352377414703,0.07711035110517556,-1,-0.9423180222511292,0,0.09668189287185669
458300,624.475221157074,0.07710790355395178,0.1,-0.5926520228385925,0,0.16512368619441986
458301,624.5102245807648,0.0771078536039268,-1,-0.6542327404022217,0,0.0342659130692482
458358,626.4225895404816,0.07710500645250323,-1,1.7322206497192383,0,0.013555288314819336
458400,627.8304269313812,0.07710290855145428,0.1,4.820966720581055,0,0.14530441164970398
458408,628.1014833450317,0.07710250895125448,-1,-0.6924905180931091,0,0.08159776031970978
458458,629.7763683795929,0.07710001145000572,-1,-0.6601115465164185,0,0.022140536457300186
458500,631.1836302280426,0.07709791354895679,0.1,3.5243351459503174,0,0.11057060211896896
458508,631.4555110931396,0.07709751394875698,-1,-0.6443365216255188,0,0.07016641646623611
458558,633.1275320053101,0.07709501644750823,-1,-0.7527554631233215,0,0.05591093748807907
458600,634.5382943153381,0.07709291854645928,0.1,5.143283367156982,0,0.0387180857360363
458608,634.8071675300598,0.07709251894625949,-1,-1.7855647802352905,0,0.21975508332252502
458658,636.4791679382324,0.07709002144501073,-1,-1.009232997894287,0,0.03985268995165825
458700,637.890175819397,0.07708792354396178,0.1,5.128400802612305,0,0.03115149214863777
458708,638.161328792572,0.07708752394376198,-1,-0.8318360447883606,0,0.06362004578113556
458758,639.8391506671906,0.07708502644251322,-1,-0.8982297778129578,0,0.08468164503574371
458800,641.2550930976868,0.07708292854146429,0.1,7.722004413604736,0,0.7273340225219727
458818,641.8569786548615,0.07708202944101472,-1,0.32977330684661865,0,0.1145818904042244
458868,643.5347905158997,0.07707953193976598,-1,-1.206063151359558,0,0.026312725618481636
458900,644.6120340824127,0.07707793353896678,0.1,2.4941866397857666,0,0.10990917682647705
458925,645.4530634880066,0.0770766847883424,-1,-0.19159434735774994,0,0.07527703791856766
458976,647.1628575325012,0.07707413733706868,-1,0.566419243812561,0,0.041096270084381104
459000,647.9640219211578,0.07707293853646927,0.1,5.682609558105469,0,0.09106668829917908
459026,648.8370380401611,0.07707163983581992,-1,-1.1403096914291382,0,0.042948849499225616
459076,650.5038154125214,0.07706914233457117,-1,-0.8627182245254517,0,0.17169414460659027
459100,651.3083794116974,0.07706794353397177,0.1,5.85169792175293,0,0.06999063491821289
459126,652.178286075592,0.07706664483332243,-1,-0.8973515033721924,0,0.052211880683898926
459200,654.658004283905,0.07706294853147427,0.1,2.589468002319336,1,0.04919382184743881
459223,655.423308134079,0.07706179968089985,-1,2.37814998626709,0,0.044472888112068176
459279,657.2963552474976,0.07705900247950125,-1,-0.5286980271339417,0,0.8701147437095642
459300,657.9969835281372,0.07705795352897676,0.1,4.981139183044434,0,0.23713231086730957
459329,658.9740376472473,0.07705650497825249,-1,-0.517591655254364,0,0.8332349061965942
459379,660.6431834697723,0.07705400747700375,-1,-0.48909568786621094,0,0.02932441420853138
459400,661.3437218666077,0.07705295852647927,0.1,3.36330509185791,0,0.12705175578594208
459429,662.3171143531799,0.077051509975755,-1,-0.6090718507766724,0,0.14299516379833221
459479,663.9950559139252,0.07704901247450624,-1,-0.8711395859718323,0,0.38152599334716797
459500,664.6947753429413,0.07704796352398177,0.1,6.067448616027832,0,0.03990476578474045
459565,666.870002746582,0.07704471677235838,-1,-1.3901128768920898,0,0.08938527852296829
459600,668.0384306907654,0.07704296852148426,0.1,1.9387189149856567,0,0.49367839097976685
459615,668.5408067703247,0.07704221927110964,-1,-0.8997980952262878,0,0.3600543141365051
459665,670.2150337696075,0.07703972176986089,-1,-1.3627954721450806,0,0.4596019983291626
459700,671.3862175941467,0.07703797351898677,0.1,1.6718400716781616,0,0.0668788030743599
459715,671.8887512683868,0.07703722426861215,-1,-0.9497613906860352,0,0.08785676956176758
459765,673.5650548934937,0.07703472676736339,-1,-0.8709128499031067,0,0.10950689017772675
459800,674.7331824302673,0.07703297851648927,0.1,5.909865379333496,0,0.16467182338237762
459833,675.8408727645874,0.07703133016566509,-1,3.07747220993042,0,0.12289964407682419
459883,677.512136220932,0.07702883266441633,-1,-1.1451977491378784,0,0.12409180402755737
459900,678.0827965736389,0.07702798351399176,0.1,6.3084611892700195,0,0.02165825106203556
459933,679.185259103775,0.07702633516316759,-1,0.15281814336776733,0,0.2045576423406601
460000,681.4298648834229,0.07702298851149426,0.1,4.451816082000732,1,0.053193099796772
460019,682.0679340362549,0.07702203946101974,-1,-0.9699307680130005,0,0.08483098447322845
460069,683.7428209781647,0.07701954195977098,-1,-0.936171293258667,0,0.03238431736826897
460100,684.7797207832336,0.07701799350899677,0.1,2.0426948070526123,0,0.14307786524295807
460119,685.4154944419861,0.07701704445852223,-1,-0.8674174547195435,0,0.04184884950518608
460200,688.1363985538483,0.07701299850649926,0.1,5.074392318725586,1,0.037202876061201096
460257,690.0420792102814,0.07701015135507569,-1,4.877381324768066,0,0.1885429322719574
460300,691.4779751300812,0.07700800350400176,0.1,-0.24721398949623108,0,0.22776353359222412
460307,691.7145874500275,0.07700765385382694,-1,-0.858307421207428,0,0.05298593267798424
460394,694.6336634159088,0.0770033082016541,-1,1.3486772775650024,0,0.04517214372754097
460400,694.8351540565491,0.07700300850150425,0.1,4.563068389892578,0,0.06514114886522293
460444,696.3069524765015,0.07700081070040535,-1,-0.7618482708930969,0,0.07153019309043884
460494,697.992922782898,0.0769983131991566,-1,-0.6730948090553284,0,0.07489484548568726
460500,698.1942045688629,0.07699801349900676,0.1,6.928894519805908,0,0.2908865809440613
460544,699.6697998046875,0.07699581569790785,-1,-1.2717677354812622,0,0.08359616994857788
460600,701.541125535965,0.07699301849650925,0.1,7.9292378425598145,0,0.06873755902051926
460605,701.7137639522552,0.07699276874638437,-1,0.7531225085258484,0,0.2672736346721649
460655,703.3796615600586,0.07699027124513563,-1,-1.202592134475708,0,0.039864830672740936
460700,704.8912477493286,0.07698802349401175,0.1,2.612518310546875,0,0.12098526209592819
460705,705.0555920600891,0.07698777374388688,-1,-1.0214970111846924,0,0.07402508705854416
460755,706.718957901001,0.07698527624263812,-1,-0.5155327320098877,0,0.12861406803131104
460800,708.2255947589874,0.07698302849151425,0.1,0.6770002841949463,0,0.0614132285118103
460805,708.3913764953613,0.07698277874138937,-1,-0.5801222324371338,0,0.14809180796146393
460900,711.5797510147095,0.07697803348901675,0.1,4.514477252960205,1,0.09305793046951294
460965,713.7571172714233,0.07697478673739337,-1,-0.6709172129631042,0,0.05579781532287598
461000,714.9380552768707,0.07697303848651925,0.1,4.951817035675049,0,0.06764484196901321
461029,715.9099636077881,0.07697158993579498,-1,0.5968700647354126,0,0.05523102730512619
461079,717.5839333534241,0.07696909243454622,-1,-1.1728676557540894,0,0.11831212788820267
461100,718.2882463932037,0.07696804348402175,0.1,5.872653484344482,0,0.04772326722741127
461129,719.261039018631,0.07696659493329747,-1,-1.2855359315872192,0,0.029879190027713776
461179,720.9304673671722,0.07696409743204873,-1,-0.9326858520507812,0,0.07832002639770508
461200,721.6329863071442,0.07696304848152424,0.1,3.349919557571411,0,0.06449996680021286
461229,722.6002793312073,0.07696159993079997,-1,-1.276451587677002,0,0.10445486754179001
461279,724.2725756168365,0.07695910242955122,-1,-0.8934213519096375,0,0.08122290670871735
461300,724.9739973545074,0.07695805347902675,0.1,5.362128257751465,0,0.08645746111869812
461366,727.1881210803986,0.0769547567773784,-1,-1.0761971473693848,0,0.07671251147985458
461400,728.3318736553192,0.07695305847652925,0.1,5.7861480712890625,0,0.27294737100601196
461490,731.3420968055725,0.07694856297428149,-1,-0.7398955225944519,0,0.0648198351264
461500,731.6737248897552,0.07694806347403174,0.1,6.688601493835449,0,0.16177144646644592
461540,733.0152335166931,0.07694606547303275,-1,-1.181191086769104,0,0.14801526069641113
461590,734.690616607666,0.07694356797178399,-1,-1.1298425197601318,0,0.05757569894194603
461600,735.028338432312,0.07694306847153425,0.1,4.567965507507324,0,0.06160566955804825
461640,736.3641350269318,0.07694107047053524,-1,-0.7408490180969238,0,0.08508896082639694
461690,738.0384359359741,0.0769385729692865,-1,-0.2237386405467987,0,0.05052587762475014
461700,738.37282538414,0.07693807346903674,0.1,4.264252662658691,0,0.06820206344127655
461749,740.0095381736755,0.07693562591781297,-1,0.9299830794334412,0,0.05355944484472275
461800,741.7206070423126,0.07693307846653924,0.1,1.9102914333343506,0,0.03869211673736572
461804,741.8524656295776,0.07693287866643933,-1,-0.6002951264381409,0,0.9653000235557556
461890,744.7358634471893,0.07692858296429149,-1,-0.9075567126274109,0,0.11198103427886963
461900,745.0732915401459,0.07692808346404173,0.1,4.729635715484619,0,0.11363473534584045
461993,748.1849360466003,0.07692343811171906,-1,0.47105371952056885,0,0.09678226709365845
462000,748.4195554256439,0.07692308846154423,0.1,7.478158473968506,0,0.033590663224458694
462043,749.8579471111298,0.0769209406104703,-1,-0.8928760886192322,0,0.05660199001431465
462093,751.5405886173248,0.07691844310922157,-1,-0.9322247505187988,0,0.08132009953260422
462100,751.7755501270294,0.07691809345904674,0.1,4.241335391998291,0,0.022792907431721687
462181,754.4963736534119,0.07691404750702376,-1,-0.24512360990047455,0,0.06778915226459503
462200,755.1377401351929,0.07691309845654923,0.1,3.8064157962799072,0,0.02954103797674179
462231,756.1820077896118,0.07691155000577501,-1,-1.0537607669830322,0,0.04165488854050636
462283,757.9244589805603,0.0769089526044763,-1,-1.3627828359603882,0,0.029132669791579247
462300,758.4938740730286,0.07690810345405173,0.1,6.64303731918335,0,0.18191538751125336
462342,759.9028067588806,0.07690600555300278,-1,-1.2192620038986206,0,0.041162509471178055
462400,761.8467473983765,0.07690310845155424,0.1,4.050166606903076,0,0.07102281600236893
462406,762.0468714237213,0.07690280875140439,-1,4.533738613128662,0,0.42823824286460876
462456,763.7233197689056,0.07690031125015563,-1,-1.0045390129089355,0,0.27880725264549255
462500,765.2025315761566,0.07689811344905673,0.1,2.244924306869507,0,0.23475265502929688
462506,765.4017834663391,0.07689781374890688,-1,-1.036156177520752,0,0.06926104426383972
462556,767.0805740356445,0.07689531624765814,-1,-1.2141798734664917,0,0.04162292182445526
462600,768.5680937767029,0.07689311844655923,0.1,0.3913349211215973,0,0.07762410491704941
462606,768.7653725147247,0.07689281874640938,-1,-0.5082914233207703,0,0.10837804526090622
462665,770.7458319664001,0.07688987169493586,-1,0.042299535125494,0,0.07314271479845047
462700,771.9166941642761,0.07688812344406173,0.1,1.636493444442749,0,0.040807463228702545
462715,772.418078660965,0.0768873741936871,-1,-0.5973092317581177,0,0.23858200013637543
462765,774.1024799346924,0.07688487669243835,-1,-0.5340948700904846,0,0.23888801038265228
462800,775.2754516601562,0.07688312844156422,0.1,2.9552855491638184,0,0.3686523735523224
462815,775.7743549346924,0.0768823791911896,-1,-1.1627521514892578,0,0.04505071043968201
462865,777.4519803524017,0.07687988168994085,-1,-1.123566746711731,0,0.04827266186475754
462900,778.6306445598602,0.07687813343906673,0.1,2.9503936767578125,0,0.023330071941018105
462915,779.1354510784149,0.0768773841886921,-1,-1.0711442232131958,0,0.05791392922401428
462974,781.1175606250763,0.07687443713721857,-1,2.304511070251465,0,0.04674575850367546
463000,781.9954943656921,0.07687313843656923,0.1,4.825775146484375,0,0.10153134912252426
463038,783.2775182723999,0.07687124033562018,-1,-0.7331065535545349,0,0.08847343176603317
463100,785.3614053726196,0.07686814343407172,0.1,5.4238762855529785,1,0.06036984920501709
463135,786.5374491214752,0.0768663951831976,-1,-1.2734935283660889,0,0.06397313624620438
463185,788.216545343399,0.07686389768194885,-1,-1.0473729372024536,0,0.08939585834741592
463200,788.7179825305939,0.07686314843157421,0.1,5.730654716491699,0,0.15401899814605713
463272,791.1372785568237,0.07685955202977601,-1,0.8387851119041443,0,0.04101485386490822
463300,792.079567193985,0.07685815342907672,0.1,2.0694360733032227,0,0.03460369631648064
463322,792.8177752494812,0.07685705452852727,-1,-0.6573991179466248,0,0.2304569035768509
463372,794.5036008358002,0.07685455702727852,-1,-0.9833320379257202,0,0.07834196835756302
463400,795.4469034671783,0.07685315842657922,0.1,6.517679691314697,0,0.09441787749528885
463432,796.5138247013092,0.07685156002578002,-1,-1.4639962911605835,0,0.02494717203080654
463482,798.1928446292877,0.07684906252453128,-1,-0.7159547209739685,0,0.06283453851938248
463500,798.7991783618927,0.07684816342408171,0.1,7.067333221435547,0,0.08844584226608276
463585,801.6605968475342,0.07684391767195883,-1,0.8960403203964233,0,0.09729200601577759
463600,802.1668856143951,0.07684316842158422,0.1,6.841610431671143,0,0.025234445929527283
463643,803.6151878833771,0.07684102057051029,-1,-1.8819376230239868,0,0.09346230328083038
463693,805.2991919517517,0.07683852306926153,-1,-1.0020196437835693,0,0.04157184064388275
463700,805.5338523387909,0.07683817341908672,0.1,5.141979217529297,0,0.1059364452958107
463743,806.9756028652191,0.07683602556801279,-1,-0.9516698718070984,0,0.07858356833457947
463793,808.6568777561188,0.07683352806676404,-1,-0.6911042332649231,0,0.05947447568178177
463800,808.889463186264,0.07683317841658921,0.1,6.68844747543335,0,0.11233749240636826
463843,810.3302803039551,0.0768310305655153,-1,-0.08683929592370987,0,0.13045908510684967
463893,812.0075900554657,0.07682853306426654,-1,-0.4731236398220062,0,0.1813076138496399
463900,812.2452795505524,0.07682818341409171,0.1,5.833951950073242,0,0.06752924621105194
463943,813.6885144710541,0.07682603556301779,-1,-0.9781268239021301,0,0.5275416970252991
463993,815.3639249801636,0.07682353806176903,-1,-1.4022969007492065,0,0.06391207873821259
464000,815.5957808494568,0.07682318841159422,0.1,6.719044208526611,0,0.03444613888859749
464043,817.0391316413879,0.07682104056052029,-1,-1.1537326574325562,0,0.15252633392810822
464093,818.7215437889099,0.07681854305927154,-1,-0.7068092226982117,0,0.08478150516748428
464100,818.9574902057648,0.07681819340909671,0.1,7.190323829650879,0,0.5345814228057861
464153,820.7394843101501,0.07681554605777303,-1,-2.182798385620117,0,0.28793925046920776
464200,822.3183155059814,0.07681319840659921,0.1,0.0906459391117096,0,0.21777527034282684
464203,822.4214332103729,0.07681304855652428,-1,-0.6604480743408203,0,0.04322182387113571
464264,824.473539352417,0.07681000160500082,-1,-0.3802175223827362,0,0.08627351373434067
464300,825.6792681217194,0.07680820340410172,0.1,1.2488995790481567,0,0.18590587377548218
464314,826.1513588428497,0.07680750410375206,-1,-0.7434782385826111,0,0.13060416281223297
464375,828.2072472572327,0.07680445715222858,-1,5.471163749694824,0,0.584779679775238
464400,829.0475010871887,0.0768032084016042,0.1,6.2345733642578125,0,0.09781491756439209
464499,832.3762800693512,0.07679826334913167,-1,-0.7483558058738708,0,0.14946499466896057
464500,832.4069917201996,0.07679821339910671,0.1,6.063509464263916,0,0.06651488691568375
464549,834.057375907898,0.07679576584788293,-1,-0.8245486617088318,0,0.03289453685283661
464599,835.7353918552399,0.07679326834663418,-1,-0.8874863386154175,0,0.03822590410709381
464600,835.7674334049225,0.0767932183966092,0.1,6.535933017730713,0,0.10042320936918259
464694,838.921124458313,0.07678852309426155,-1,-1.2667924165725708,0,0.06002239137887955
464700,839.1242311000824,0.0767882233941117,0.1,6.927041530609131,0,0.030068987980484962
464780,841.8117666244507,0.0767842273921137,-1,-0.854253888130188,0,0.13083317875862122
464800,842.4842622280121,0.0767832283916142,0.1,5.916504383087158,0,0.026255851611495018
464830,843.4845235347748,0.07678172989086496,-1,-0.9170800447463989,0,0.04797527194023132
